"TIENDA_ID","PLAZA_CVE","NIVELSOCIOECONOMICO_DES","ENTORNO_DES","MTS2VENTAS_NUM","PUERTASREFRIG_NUM","CAJONESESTACIONAMIENTO_NUM","LATITUD_NUM","LONGITUD_NUM","SEGMENTO_MAESTRO_DESC","LID_UBICACION_TIENDA","DATASET","direccion","codigo_postal","estado"
631,5,"C","Hogar",121.89,13,0,25.7878,-100.26697,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Lilies, Valle de las Palmas, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
796,5,"C","Base",128.56,0,0,25.80135,-100.157,"Parada Técnica","UT_GAS_URBANA","TRAIN","Callejón Carretera Agua Fría, Agua Fría, Apodaca, Nuevo León, 66626, México","66626","Nuevo León"
664,5,"C","Hogar",114.11,13,0,25.76367,-100.24509,"Hogar Reunión","UT_DENSIDAD","TRAIN","1011, Avenida Constitución, Fresnos 6°, Apodaca, Nuevo León, 66635, México","66635","Nuevo León"
797,5,"C","Receso",101.34,0,0,25.71515,-100.10426,"Parada Técnica","UT_GAS_URBANA","TRAIN","Avenida San Fernando, Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
799,5,"C","Hogar",120.22,0,0,25.77842,-100.20311,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo - gas, Boulevard San Francisco, Apodaca, Nuevo León, 66632, México","66632","Nuevo León"
646,5,"C","Hogar",97.46,13,0,25.8184,-100.09625,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Roble, Privadas del Roble, Colinas del Aeropuerto, Pesquería, Nuevo León, 66655, México","66655","Nuevo León"
304,5,"C","Base",108,10,9,25.78333,-100.22558,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","Oxxo, Avenida Concordia, Apodaca, Nuevo León, 66632, México","66632","Nuevo León"
777,5,"C","Hogar",94.33,14,0,25.76835,-100.25045,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Canelo, Fresnos III, Apodaca, Nuevo León, 66635, México","66635","Nuevo León"
634,5,"C","Hogar",120.05,13,0,25.79764,-100.26361,"Hogar Reunión","UT_DENSIDAD","TRAIN","Las Yucas, Apodaca, Nuevo León, 66612, México","66612","Nuevo León"
549,5,"B","Hogar",120.77,13,11,25.7083,-100.08768,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Monte Bello, Valle de Santa María, Pesquería, Nuevo León, 66670, México","66670","Nuevo León"
662,6,"C","Receso",0,0,0,25.45501,-100.15735,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida La Cortina, San Jorge, Santiago, Nuevo León, 67318, México","67318","Nuevo León"
623,6,"C","Hogar",0,0,0,25.58972,-99.98302,"Hogar Reunión","UT_DENSIDAD","TRAIN","José Luis Lozano Fernández, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
659,6,"C","Base",0,0,0,25.191,-99.82865,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle Degollado, Del Maestro, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
626,6,"C","Hogar",0,0,0,25.58631,-100.00492,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle José María Morelos Y Pavón, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
88,6,"C","Receso",89.67,11,7,25.3844,-100.11426,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","Calle Alfonso Martínez Domínguez, Santiago, Nuevo León, 67327, México","67327","Nuevo León"
87,6,"C","Receso",121.22,14,10,24.87257,-99.57919,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, Calle Marqueta, Las Glorias, Linares, Nuevo León, 67700, México","67700","Nuevo León"
622,6,"C","Base",0,0,0,25.58502,-99.99391,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle José María Morelos Y Pavón, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
21,6,"CD","Hogar",99,9,0,25.18824,-99.80819,"Barrio Competido","UT_DENSIDAD","TRAIN","Calle Primera, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
621,6,"C","Base",0,0,0,25.58565,-100.03457,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida El Sabino, Valle de los Encinos, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
84,6,"C","Hogar",96.9,12,6,25.40713,-100.13747,"Hogar Reunión","UT_DENSIDAD","TRAIN","General Treviño, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
83,6,"C","Hogar",106.7,13,5,25.5778,-100.01034,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Caoba, Framboyanes, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
82,6,"CD","Base",112.21,13,6,24.85338,-99.55459,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Carretera A San Carlos, Linares, Nuevo León, 67740, México","67740","Nuevo León"
81,6,"D","Hogar",114.06,13,6,25.56297,-99.97865,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Calle Jerónimo Treviño, Carlos Salinas de Gortari, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
22,6,"C","Hogar",78,10,0,25.57557,-99.98963,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Edelmiro González García, U H José O Martínez 2°sector, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
99,6,"C","Hogar",0,13,0,24.8691,-99.55367,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Oxxo, Olivo, Linares, Nuevo León, 67755, México","67755","Nuevo León"
107,6,"C","Hogar",0,13,0,24.88132,-99.55085,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle San Carlos, San Luisito, Linares, Nuevo León, 67755, México","67755","Nuevo León"
719,6,"C","Hogar",0,0,0,25.58241,-100.02211,"Hogar Reunión","UT_DENSIDAD","TRAIN","Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
106,6,"C","Hogar",0,13,0,25.20434,-99.84566,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida Real del Valle, Real del Valle, Montemorelos, Nuevo León, 67510, México","67510","Nuevo León"
105,6,"C","Hogar",0,13,0,25.18256,-99.81497,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Porfirio Díaz, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
103,6,"C","Hogar",0,13,0,25.30148,-100.03258,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Bonifacio Salinas, Fraccionamiento Popular, Allende, Nuevo León, 67350, México","67350","Nuevo León"
102,6,"CD","Hogar",0,13,0,25.20612,-99.83051,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Hacienda Las Toronjas, Hacienda Los Naranjos, Montemorelos, Nuevo León, 67510, México","67510","Nuevo León"
699,6,"C","Hogar",0,0,0,25.57064,-100.02873,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Santa Martha, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
654,6,"C","Base",0,0,0,25.18499,-99.8407,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
98,6,"C","Receso",128.13,12,5,24.8886,-99.67181,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Monterrey-Ciudad Victoria, San Cristóbal, El Retiro, Hualahuises, Nuevo León, México",NA,"Nuevo León"
97,6,"C","Hogar",113.55,13,0,25.19287,-99.82562,"Oficinistas","UT_DENSIDAD","TRAIN","Calle Colón, Barrio Parás, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
648,6,"C","Base",0,0,0,25.28052,-100.01043,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Niños Héroes, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
95,6,"C","Hogar",107.87,12,11,24.86121,-99.5874,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Rosal, Jardines de Linares, Linares, Nuevo León, 67700, México","67700","Nuevo León"
94,6,"C","Hogar",124.93,13,11,25.2663,-100.00712,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Calle Simón Bolívar, Buena Vista, Allende, Nuevo León, 67350, México","67350","Nuevo León"
93,6,"C","Receso",92.17,11,6,25.61114,-100.04841,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Pemex, Carretera Juárez-Cadereyta, Los Álamos, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
92,6,"B","Receso",121.2,12,11,25.28406,-100.01023,"Parada Técnica","UT_DENSIDAD","TRAIN","Oxxo, Calle Zuazua, Allende, Nuevo León, 67350, México","67350","Nuevo León"
627,6,"C","Hogar",0,0,0,25.37624,-100.11082,"Hogar Reunión","UT_DENSIDAD","TRAIN","Carretera Nacional, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
91,6,"C","Hogar",126.7,11,11,24.86346,-99.52436,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Álvaro Obregón, El Limón, Congregación La Petaca, Linares, Nuevo León, 67755, México","67755","Nuevo León"
282,6,"BC","Receso",114,13,0,24.85018,-99.5719,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Libramiento Monterrey - Ciudad Victoria, Linares, Nuevo León, 67740, México","67740","Nuevo León"
58,6,"C","Receso",83.65,12,2,25.1883,-99.83526,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Querétaro, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
57,6,"C","Receso",122.02,12,11,25.24865,-99.97038,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, Canoas (Los Reyes), Canoas, Montemorelos, Nuevo León, México",NA,"Nuevo León"
31,6,"C","Hogar",112,9,0,25.29708,-100.02935,"Hogar Reunión","UT_DENSIDAD","TRAIN","Bernardino Cavazos Salazar, Bernardo Flores, Allende, Nuevo León, 67350, México","67350","Nuevo León"
55,6,"C","Base",115.53,12,10,25.47078,-100.17538,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Miguel Hidalgo y Costilla, Los Rodriguez, Santiago, Nuevo León, 67303, México","67303","Nuevo León"
54,6,"CD","Base",121.5,12,9,25.18022,-99.83248,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ladrillera, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
53,6,"C","Receso",103.21,12,10,25.15216,-99.84832,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, Cuatro Caminos, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
33,6,"C","Base",123.53,10,5,25.25546,-99.68657,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Calle Ignacio Zaragoza, La Granja, General Terán, Nuevo León, México",NA,"Nuevo León"
34,6,"C","Base",116,10,0,25.28155,-100.0205,"Clásico","UT_DENSIDAD","TRAIN","Calle Venustiano Carranza, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
35,6,"C","Receso",96,10,0,24.8626,-99.57939,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Libramiento Monterrey - Ciudad Victoria, Linares, Nuevo León, 67700, México","67700","Nuevo León"
51,6,"D","Base",110.27,12,6,24.85599,-99.53781,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Calle Adolfo Prieto, Congregación La Petaca, Linares, Nuevo León, 67755, México","67755","Nuevo León"
59,6,"CD","Base",142.67,12,10,25.25199,-99.70225,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera Montemorelos-China, General Terán, Nuevo León, México",NA,"Nuevo León"
36,6,"C","Hogar",109.93,12,5,25.1755,-99.83795,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Níspero, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
49,6,"C","Receso",109,10,0,25.39686,-100.13477,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Cola De Caballo, Melchor Ocampo, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
618,6,"C","Base",0,0,0,25.56061,-100.00581,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Don Gregorio, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
48,6,"C","Hogar",99.74,12,6,25.19349,-99.83942,"Parada Técnica","UT_GAS_URBANA","TRAIN","Calle Matamoros, Barrio Matamoros, Mexiquito, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
47,6,"C","Hogar",79.57,12,6,24.86497,-99.561,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Calzada Modesto Galván Cantú, Modesto Galván Cantú, Linares, Nuevo León, 67740, México","67740","Nuevo León"
46,6,"C","Hogar",106.51,12,11,25.58484,-99.98952,"Hogar Reunión","UT_GAS_URBANA","TRAIN","Calle José María Morelos Y Pavón, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
615,6,"C","Base",0,0,0,25.19016,-99.83539,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Cuauhtémoc, Del Maestro, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
38,6,"C","Receso",105.05,12,12,25.6076,-99.64965,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Monterrey-Reynosa, Los Ramones, Nuevo León, México",NA,"Nuevo León"
42,6,"D","Hogar",92.84,12,7,25.57826,-100.02549,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Avenida Puerto San Jorge, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
41,6,"C","Base",83.13,12,4,25.45995,-99.99653,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Entrada Trancas-San Juan, Hacienda Palmitos, Cadereyta Jiménez, Nuevo León, México",NA,"Nuevo León"
39,6,"C","Receso",91.34,12,7,25.71129,-99.25392,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Arroyo Mohínos, China, Nuevo León, México",NA,"Nuevo León"
71,6,"C","Base",100.28,13,10,25.58097,-100.00314,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
23,6,"C","Receso",95,10,0,24.88103,-99.58133,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Industria Alimenticia, Linares, Nuevo León, 67700, México","67700","Nuevo León"
77,6,"C","Hogar",108.36,13,10,25.22275,-99.93358,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Carretera Nacional, El Blanquillo Viejo, Congregación Calles, Montemorelos, Nuevo León, México",NA,"Nuevo León"
605,6,"C","Base",0,0,0,25.28028,-99.97056,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ventura Valdéz, Jáuregui, Allende, Nuevo León, 67350, México","67350","Nuevo León"
75,6,"C","Receso",104.8,13,6,24.86431,-99.57059,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle Emilio Carranza, Barrio Alamedas, Linares, Nuevo León, 67700, México","67700","Nuevo León"
24,6,"BC","Receso",93,10,0,25.18881,-99.82257,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ignacio Zaragoza, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
25,6,"C","Base",95,10,0,25.18958,-99.85066,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Libramiento de Montemorelos, El Saucito, El Desagüe, Montemorelos, Nuevo León, 67500, México","67500","Nuevo León"
74,6,"C","Base",102.85,13,9,25.58452,-100.00093,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle Escobedo, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
73,6,"C","Base",104.45,13,9,25.59638,-100.02602,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Boulevard Benito Juárez, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
72,6,"CD","Receso",103.84,13,5,25.60005,-99.99983,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Calle Vicente Guerrero, Ejido Cadereyta, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
79,6,"CD","Base",106.62,13,10,24.8547,-99.56993,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Avenida General Treviño, Linares, Nuevo León, 67740, México","67740","Nuevo León"
686,6,"C","Hogar",0,0,0,25.54298,-99.84019,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Zaragoza, San Juan, Cadereyta Jiménez, Nuevo León, 67470, México","67470","Nuevo León"
26,6,"C","Base",89,10,0,24.86496,-99.56645,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Miguel Hidalgo Y Costilla, Alvarado, Linares, Nuevo León, 67740, México","67740","Nuevo León"
27,6,"C","Base",101,10,0,25.18924,-99.8317,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Ignacio Zaragoza, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
66,6,"C","Hogar",78.81,12,8,25.18693,-99.82255,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Benito Juárez, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
65,6,"C","Hogar",103.01,12,4,24.8592,-99.55032,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Álamo, Linares, Nuevo León, 67755, México","67755","Nuevo León"
64,6,"C","Receso",105.75,13,4,25.58841,-100.00187,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Calle 20 de Noviembre, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
277,6,"C","Receso",105.66,12,0,25.27453,-100.01677,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Miguel Hidalgo, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
28,6,"CD","Hogar",108,10,0,25.57477,-99.97964,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Trueno, Alberos, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
61,6,"CD","Base",106.78,12,10,25.79335,-99.17981,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Bernardo Reyes, General Bravo, Nuevo León, México",NA,"Nuevo León"
29,6,"C","Receso",95,10,0,25.19407,-99.83954,"Oficinistas","UT_DENSIDAD","TRAIN","Oxxo, Camino Al Vapor, Montemorelos, Nuevo León, 67510, México","67510","Nuevo León"
852,6,"C","Hogar",0,0,0,25.60786,-100.05789,"Hogar Reunión","UT_DENSIDAD","TRAIN","Santa Anita, Cadereyta Jiménez, Nuevo León, 67262, México","67262","Nuevo León"
837,6,"C","Peatonal",56.2,10,0,25.59165,-100.00124,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Boulevard Benito Juárez, Centro, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
838,6,"C","Base",0,0,0,24.86658,-99.57686,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Belisario Domínguez, Alejandro Cano, Linares, Nuevo León, 67700, México","67700","Nuevo León"
218,6,"BC","Hogar",128.5,12,0,25.43097,-100.15274,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Oxxo, Calle 21 de Marzo, Valle de Santa Rosalía, Los Cavazos, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
523,6,"C","Base",0,13,0,25.70674,-99.23637,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Calle Francisco I. Madero, China, Nuevo León, México",NA,"Nuevo León"
522,6,"B","Receso",0,13,0,25.81395,-99.16855,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Autopista de Peaje Reynosa-Monterrey, Conferín Arizpe, General Bravo, Nuevo León, México",NA,"Nuevo León"
843,6,"C","Base",0,0,0,25.29304,-100.01274,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Calle Hermanos Raúl Y Fortino De La Garza Cavazos, Allende, Nuevo León, 67350, México","67350","Nuevo León"
844,6,"C","Hogar",0,0,0,25.6201,-100.0489,"Hogar Reunión","UT_DENSIDAD","TRAIN","Palmanova, Cadereyta Jiménez, Nuevo León, 67262, México","67262","Nuevo León"
521,6,"B","Receso",0,13,0,25.81326,-99.16838,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","Autopista de Peaje Monterrey-Reynosa, Conferín Arizpe, General Bravo, Nuevo León, México",NA,"Nuevo León"
779,6,"C","Base",0,0,0,25.7022,-99.22837,"Barrio Competido","UT_TRAFICO_VEHICULAR","TRAIN","Calle Arturo B. De La Garza, China, Nuevo León, México",NA,"Nuevo León"
215,6,"CD","Receso",109.4,10,0,24.86443,-99.57326,"Oficinistas","UT_TRAFICO_VEHICULAR","TRAIN","Central de Autobuses Protasio Rodríguez Cuéllar, Avenida Pablo Salce Arredondo, Linares, Nuevo León, 67700, México","67700","Nuevo León"
555,6,"B","Hogar",0,13,0,24.87242,-99.56097,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Fidel Velázquez, Gloria Mendiola, Linares, Nuevo León, 67740, México","67740","Nuevo León"
518,6,"B","Hogar",0,13,0,24.85695,-99.53004,"Hogar Reunión","UT_DENSIDAD","TRAIN","Veracruz, Congregación La Petaca, Linares, Nuevo León, 67755, México","67755","Nuevo León"
219,6,"BC","Hogar",119.2,10,0,25.4797,-100.17906,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","OXXO, A Gas 2132, 4 Caminos, Los Rodriguez, Santiago, Nuevo León, 67303, México","67303","Nuevo León"
213,6,"BC","Receso",105.66,8,0,25.41392,-100.14064,"Parada Técnica","UT_TRAFICO_VEHICULAR","TRAIN","OXXO, Andrés Marroquín, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
209,6,"CD","Receso",108.65,10,0,25.26578,-100.00734,"Hogar Reunión","UT_CARRETERA_GAS","TRAIN","OXXO, Carretera Nacional, Allende, Nuevo León, 67350, México","67350","Nuevo León"
208,6,"BC","Base",55,8,0,25.49461,-100.18759,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","El Ranchito, El Yerbaniz, Santiago, Nuevo León, 67302, México","67302","Nuevo León"
516,6,"B","Hogar",0,13,0,25.5751,-100.01917,"Hogar Reunión","UT_DENSIDAD","TRAIN","Privada Maximino Reyna, Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
556,6,"C","Hogar",0,13,0,24.8612,-99.56176,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Jesús Ramal Garza, Benito Juárez, Linares, Nuevo León, 67740, México","67740","Nuevo León"
206,6,"BC","Receso",107,14,0,25.45105,-100.16215,"Hogar Reunión","UT_TRAFICO_PEATONAL","TRAIN","Carretera Nacional, Fraccionamiento La Boca, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
859,6,"C","Hogar",0,0,0,25.61021,-100.06526,"Hogar Reunión","UT_DENSIDAD","TRAIN","Avenida del Roble, Valle del Roble, Cadereyta Jiménez, Nuevo León, 67262, México","67262","Nuevo León"
514,6,"B","Hogar",0,13,0,25.59599,-100.077,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle nogal, Valle del Roble, Cadereyta Jiménez, Nuevo León, 67294, México","67294","Nuevo León"
863,6,"C","Hogar",0,0,0,25.18193,-99.85133,"Clásico","UT_DENSIDAD","TRAIN","Calle Doctor Eleuterio González, Gil de Leyva, Montemorelos, Nuevo León, 67500, México","67500","Nuevo León"
205,6,"BC","Receso",108.87,9,0,25.42426,-100.15199,"Oficinistas","UT_CARRETERA_GAS","TRAIN","Abasolo, CH, Santiago, Nuevo León, 67300, México","67300","Nuevo León"
867,6,"C","Base",0,0,0,24.86623,-99.5714,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Antigua Carretera Nacional, La Amistad, Linares, Nuevo León, 67700, México","67700","Nuevo León"
511,6,"B","Hogar",0,13,0,24.84738,-99.553,"Hogar Reunión","UT_DENSIDAD","TRAIN","Oxxo, Calle Arnulfo R. Cantú Garza, Linares, Nuevo León, 67740, México","67740","Nuevo León"
539,6,"B","Base",0,13,0,25.69036,-99.2423,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Avenida Bicentenario, China, Nuevo León, México",NA,"Nuevo León"
538,6,"B","Hogar",0,13,0,25.60006,-99.98635,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle General Pedro María Anaya, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
537,6,"B","Base",0,13,0,25.19829,-99.82656,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Calle Doceava, Del Maestro, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
801,6,"C","Base",0,0,0,25.58436,-100.02436,"Barrio Competido","UT_DENSIDAD","TRAIN","Cadereyta Jiménez, Nuevo León, 67480, México","67480","Nuevo León"
232,6,"C","Receso",125,10,0,25.60058,-99.97002,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Oxxo, Avenida San Francisco, Las Misiones, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
793,6,"C","Base",109.4,0,0,25.1903,-99.8164,"Clásico","UT_TRAFICO_VEHICULAR","TRAIN","Calle América, Mexiquito, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
814,6,"C","Receso",0,0,0,25.1249,-99.81162,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, San Carlos, Las Palomas (La Curva), Montemorelos, Nuevo León, México",NA,"Nuevo León"
815,6,"C","Receso",114.34,0,0,25.56212,-100.0206,"Parada Técnica","UT_GAS_URBANA","TRAIN","Calle Alfonso Martínez Domínguez, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
229,6,"CD","Receso",124.8,10,0,25.27826,-100.01964,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Calle General Nicolás Bravo, Centro, Allende, Nuevo León, 67350, México","67350","Nuevo León"
228,6,"C","Base",108,10,0,25.37839,-100.11195,"Parada Técnica","UT_CARRETERA_GAS","TRAIN","Carretera Nacional, El Cercado, Santiago, Nuevo León, 67320, México","67320","Nuevo León"
818,6,"C","Receso",0,0,0,25.56875,-99.9824,NA,"UT_CARRETERA_GAS","TRAIN","Jorge A. Treviño, Cadereyta Jiménez, Nuevo León, 67450, México","67450","Nuevo León"
227,6,"C","Receso",98.4,10,0,24.85589,-99.56377,"Hogar Reunión","UT_TRAFICO_VEHICULAR","TRAIN","Avenida Jesús Ramal Garza, Benito Juárez, Linares, Nuevo León, 67740, México","67740","Nuevo León"
226,6,"CD","Receso",135.72,10,0,24.85948,-99.56629,"Oficinistas","UT_TRAFICO_PEATONAL","TRAIN","Oxxo, Calle General Ignacio Allende, Centro, Linares, Nuevo León, 67740, México","67740","Nuevo León"
791,6,"C","Hogar",117.45,15,0,25.182,-99.8244,"Hogar Reunión","UT_DENSIDAD","TRAIN","Calle Primero De Mayo, Montemorelos, Nuevo León, 67540, México","67540","Nuevo León"
224,6,"CD","Receso",102,8,0,25.1895,-99.83821,"Parada Técnica","UT_GAS_URBANA","TRAIN","Oxxo, Avenida Capitán Alonso de León, Montemorelos, Nuevo León, 67530, México","67530","Nuevo León"
