id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,indice_competencia_500m
6851303,19010462112000182000008202S8,OXXO SUC 5098D SANTA TERESA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CARRIZAL,AVENIDA,EL JARAL,CALLE,NINGUNO,CALLE,SANTA TERESA,143.0,,,,,,COLONIA,EL JARAL 4TO SECTOR,,,,,19,Nuevo León,10,El Carmen,130,El Jaral                                                                                                      ,0285,13,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.86460688,-100.31450465,2018-11,2
9449947,19009462112000982000008202S3,OXXO SUC 509B0 EJIDO SAN JUAN MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MORELOS,CALLE,EPITACIO CANTÚ RAMON,CALLE,SERVANDO HURTADO SANCHÉZ,CALLE,ESCOBEDO,327.0,,,,,,COLONIA,ESTACION EJIDO SAN JUAN,,,,67454.0,19,Nuevo León,9,Cadereyta Jiménez,122,San Juan                                                                                                      ,0068,33,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.54288933,-99.84008248,2024-05,0
9405421,19039462112011822000008202S5,OXXO SUC 509B2 LA PLAYITA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ALFONSO REYES (JOSE SANTOS CHOCANO),OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,AVENIDA,ALFONSO REYES,3112.0,,,,,,COLONIA,BERNARDO REYES,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,064A,20,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.7152592,-100.34040845,2024-05,7
6848245,19039462112009912000008202S8,OXXO SUC 509BA BANORTE MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ALFONSO REYES,AVENIDA,DON LUIS G SADA,CALLE,FRANCISCO G BOCANEGRA,AVENIDA,VICENTE GUERRERO,3639.0,,,,,,COLONIA,DEL NORTE,,,,64500.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,0796,1,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.71288572,-100.31211241,2018-03,2
9412477,19045462112000422000008202S4,OXXO SUC 509DC ESTACION MAGUEYES MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,CARRETERA A COLOMBIA KM 12,BOULEVARD,PROLONGACIÓN MADERO,CALLE,NINGUNO,CALLE,MÉXICO,,KM 12 A,,,,,COLONIA,SALINAS VICTORIA,,,,,19,Nuevo León,45,Salinas Victoria,1,Salinas Victoria                                                                                              ,0280,1,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.97038363,-100.27736694,2024-05,0
9436417,19026462112004602000008202S7,OXXO SUC 509EY AVANTE MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,MEXICO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,710.0,,,,,,COLONIA,RESIDENCIAL AVANTE,,,,67113.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,246A,5,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.71730541,-100.19200361,2024-05,3
9397097,19039462112011482000008202S8,OXXO SUC 509GT ESTACION CASTELLANA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ABRAHAM LINCOLN,AVENIDA,CUMBRES DEL SOL,AVENIDA,CASTELLANA,PROLONGACION,ADOLFO RUIZ CORTINES,9700.0,A,,,,,COLONIA,ESPACIO CUMBRES,,,,64349.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,5528,8,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.77033623,-100.42061736,2024-05,1
9392861,19046462112003502000008202S8,OXXO SUC 509H4 DIEGO DIAZ NLD,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,MIGUEL ÁNGEL,AVENIDA,DIEGO DÍAZ DE BERLANGA,CALLE,VAN GOGH,102.0,,,,,,BARRIO,RESIDENCIAL NOGALAR,,,,66480.0,19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1214,16,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.72187761,-100.2799421,2024-05,5
6850768,19026462112004012000008202S9,OXXO SUC 509HJ SUECIA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ALEMANIA,CALLE,NINGUNO,AVENIDA,MAESTRO ISRAEL CAVAZOS GARZA,CALLE,IRLANDA,0.0,SN,,,,,COLONIA,RINCON DE LA SIERRA,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0849,19,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.63980363,-100.19627286,2018-11,3
9438308,19039462112011492000008202S7,OXXO SUC 509I2 BARRIO SAN CARLOS MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LUIS DONALDO COLOSIO MURRIETA,CALLE,CALLE DEL CENTRO SUR,CALLE,BADALONA,CALLE,SAN SEBASTIÁN,800.0,,,,,,COLONIA,BARRIO SAN LUIS 1 SECTOR,,,,64102.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4430,30,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.76821611,-100.39315485,2024-05,3
9397098,19018462112001782000008202S7,OXXO SUC 509K7 SAN JOAQUIN NLD,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CHAPULTEPEC,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,CALLE,JAZMÍN,1001.0,,,,,,COLONIA,REAL DE SAN JOAQUIN,,,,,19,Nuevo León,18,García,1,García                                                                                                        ,0334,23,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.82452213,-100.5997056,2024-05,0
9401464,19006462112005252000008202S2,OXXO SUC 509L0 RINCON DE LA GLORIA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PASEO DE LA GLORIA,OTRO(ESPECIFIQUE),NINGUNO,AVENIDA,FRACCIONAMIENTO AVENIDA MONTERREY HUINALA,CALLE,MAGNOLIA,0.0,SN,,,,,COLONIA,RINCON DE LA GLORIA,,,,66633.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,2274,32,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.73570206,-100.18080651,2024-05,1
6846540,19006462112003942000008202S0,OXXO SUC 509LY ALTARIA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LIBANESES,CALLE,BORGOÑA,PERIFERICO,NINGUNO,PERIFERICO,NINGUNO,626.0,,,,,,COLONIA,ALTARIA RESIDENCIAL,,,,66649.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0348,52,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.71349143,-100.17684627,2018-03,2
6846825,19021462112002022000008202S1,OXXO SUC 509M6 PEGASO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AVENIDA DE LAS INDUSTRIAS,AVENIDA,UNIÓN,CALLE,PEGASO,OTRO(ESPECIFIQUE),NINGUNO,107.0,,,,,,COLONIA,MIRA SUR,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,186A,1,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.79117151,-100.34431659,2018-03,2
6848260,19021462112002062000008202S7,OXXO SUC 509NY BENITO MORO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,SAN JUAN CAPISTRANO,CALLE,SAN BENITO MORO,BOULEVARD,SAN BENITO DE ANIANE,BOULEVARD,JUAN PABLO II,1.0,,,,,,COLONIA,PRADERAS DE SAN FRANCISCO,,,,,19,Nuevo León,21,General Escobedo,153,Praderas de San Francisco                                                                                     ,0024,2,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.81914406,-100.41783409,2018-03,1
9407511,19009462112000992000008202S2,OXXO SUC 509P4 18 DE MARZO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ALFONSO DOMINGUEZ MARTINEZ,CALLE,18 DE MARZO,CALLE,STA CLARA,CALLE,JUAN GARCIA SANDOVAL,201.0,,,,,,COLONIA,SANTA LUCIA,,,,67470.0,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,0833,2,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.57072486,-100.02867417,2024-05,1
9438311,19021462112002662000008202S4,OXXO SUC 509P6 AVELLANO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,MANZANO,CALLE,CALLE MANZANO,CALLE,CANELO,CALLE,FRESNOS,300.0,,,,,,COLONIA,PRIVADAS DE SAN JOSE,,,,66053.0,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,0611,20,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.8149042,-100.30540435,2024-05,1
6848253,19021462112002052000008202S8,OXXO SUC 509QA ANAHUAC MADEIRA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,REPUBLICA MEXICANA,AVENIDA,REPÚBLICA MEXICANA,CALLE,CALZADA FRANCESA,CALLE,CALZADA INGLESA,298.0,,,,,,COLONIA,ANAHUAC MADEIRA,,,,,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,1728,15,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.78760836,-100.27421279,2018-03,1
9466422,19026462112005072000008202S2,OXXO SUC 509SP URANIO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,URANIO,CALLE,PROFETAS,CALLE,LAS CAPILLAS,CALLE,LAS CRUCES,210.0,,,,,,COLONIA,MISION SANTA CRUZ,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1103,37,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.66394203,-100.15015764,2024-05,2
9442031,19039462112011522000008202S1,OXXO SUC 509SS BARRIO DEL PRADO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CABEZADA,CALLE,LLANURA BLANCA,CALLE,LAS MAJADAS,CALLE,LAS CAMPIÑAS,9799.0,,,,,,COLONIA,BARRIO DEL PRADO,,,,64102.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4746,13,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.77950029,-100.39496885,2024-05,2
6846552,19048462112001692000008202S5,OXXO SUC 509TS BOSQUES MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,TORRE NORTE,CALLE,NINGUNO,OTRO(ESPECIFIQUE),BARDA,OTRO(ESPECIFIQUE),NINGUNO,120.0,,,,,,COLONIA,FRACCIONAMIENTO BOSQUES LA HUASTECA 1ER SECTOR,,,,66354.0,19,Nuevo León,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,151A,1,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.69909912,-100.49952535,2018-03,2
9461319,19021462112002672000008202S3,OXXO SUC 509WH NAVISTAR MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CARRETERA,CARRETERA A MONCLOVA,CALLE,NINGUNO,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,5000.0,,,,,,COLONIA,GRAL ESCOBEDO CENTRO,,,,,19,Nuevo León,21,General Escobedo,158,Navistar                                                                                                      ,1145,2,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.84699556,-100.32037974,2024-05,1
9453136,19006462112005262000008202S1,OXXO SUC 509WI SAN FRANCISCO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,BOULEVARD,SAN FRANCISCO,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,MARIANO MATAMOROS,CALLE,LA PAZ,3710.0,,,,,,COLONIA,VALLE DE SAN FRANCISCO,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,0687,21,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.77435269,-100.20035192,2024-05,1
6846683,19026462112003792000008202S7,OXXO SUC 509WM SOCRATES MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ANÁHUAC (SAN JORGE),CALLE,HÉRCULES,CALLE,SÓCRATES,CALLE,PLATÓN,338.0,,,,,,COLONIA,HERCULES,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0073,7,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.70222093,-100.25050917,2018-03,4
9397038,19006462112005272000008202S0,OXXO SUC 50A0Y RESERVA REAL MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,GASPAR CASTAÑO,CALLE,GUSTAVO,CALLE,NINGUNO,CALLE,MÓNACO,404.0,,,,,,COLONIA,REAL DE SAN MIGUEL,,,,,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1543,42,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.71883414,-100.16855064,2024-05,6
9459200,19044462112000692000008202S5,OXXO SUC 50A1M TURBINA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PORTAL JIMENEZ,CALLE,PORTAL DE ACUÑA,CALLE,PORTAL DE ARTEAGA,OTRO(ESPECIFIQUE),NINGUNO,0.0,SN,,,,,COLONIA,EL AGUACATE,,,,,19,Nuevo León,18,García,1,García                                                                                                        ,1370,4,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.80653999,-100.54207257,2024-05,5
6851569,19026462112004132000008202S5,OXXO SUC 50A2C VALLE DE SAN ANDRES MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,LAS TORRES (CONSTITUCCION),AVENIDA,LA PLAYA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,JONAS GARCÍA,50.0,,,,,,COLONIA,VALLE DE SAN ANDRES,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0641,45,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.66840745,-100.20088118,2018-11,2
9454677,19018462112001822000008202S1,OXXO SUC 50A2S VISTA BELLA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,PORTAL DE PARRAS,PRIVADA,PORTAL MÚZQUIZ,CALLE,PORTAL DE ARTEAGA,OTRO(ESPECIFIQUE),NINGUNO,139.0,,,,,,COLONIA,VISTA BELLA QUINTO SECTOR,,,,66013.0,19,Nuevo León,18,García,1,García                                                                                                        ,1370,11,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.80629281,-100.54358679,2024-05,5
6848259,19018462112001262000008202S0,OXXO SUC 50A3D DR. WATSON MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,DOCTOR JAMES DEWEY W,CALLE,DOCTOR RAMÓN DE LA FUENTE MUÑÍZ,CALLE,HOSPITAL GENERAL,CALLE,DOCTOR JAVIER GARCÍA DIEGO,61.0,,,,,,COLONIA,VALLE DE SAN BLAS,,,,,19,Nuevo León,18,García,1,García                                                                                                        ,1328,16,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.79819538,-100.56413291,2018-03,8
9457408,19031462112002692000008202S0,OXXO SUC 50A5B COLINAS DE LA MORENA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,COLINAS DE LA MORENA,AVENIDA,LICENCIADO ARTURO B. DE LA GARZA,CALLE,FÉLIX GONZÁLEZ SALINAS,OTRO(ESPECIFIQUE),NINGUNO,125.0,,,,,,COLONIA,COLINAS DE SAN JUAN,,,,,19,Nuevo León,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,0764,1,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.63782935,-100.08560216,2024-05,2
6814203,19041462112000511000008202S3,OXXO SUC 50A5H VILLAS REGINA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,VILLA REGINA,CALLE,VILLA AURORA,CALLE,VILLA CLEOPATRA,CALLE,VILLA CARLOTA,200.0,,,,,,COLONIA,VILLAS REGINA,,,,66653.0,19,Nuevo León,41,Pesquería,1,Pesquería                                                                                                     ,0277,9,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.79319898,-100.05762845,2017-11,1
6847018,19039462112009852000008202S6,OXXO SUC 50A5P NO REELECCION MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,NO REELECCIÓN,CALLE,FRAY JOSÉ MÚJICA,CALLE,FRAY JUAN PÉREZ,CALLE,FRAY GARCÍA DE SALVATIERRA,4801.0,,,,,,COLONIA,CONDOCASA MITRAS,,,,,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,4515,17,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.72659168,-100.35445949,2018-03,3
9466711,19009462112001022000008202S7,OXXO SUC 50A8R ALFONSO MARTINEZ MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,NINGUNO,CALLE,ALFONSO MARTÍNEZ DOMÍNGUEZ,CALLE,NINGUNO,,KM 3+900,,,,,COLONIA,NINGUNO,,,,67456.0,19,Nuevo León,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,073A,2,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.56069709,-100.00563239,2024-05,1
9392805,19026462112005122000008202S5,OXXO SUC 50A9K ANDENES MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,BENITO JUÁREZ,CALLE,TOLTECA,AVENIDA,AZTECA,AVENIDA,GENERAL PLUTARCO ELÍAS CALLES,175.0,,,,,,COLONIA,AZTECA SECT 5,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,1419,2,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.67941756,-100.243046,2024-05,5
9407521,19006462112005022000008202S9,OXXO SUC 50AA3 ALAMO APODACA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,ÁLAMO,CALLE,CHOPO,CALLE,PINO BLANCO,CALLE,MAGUEY,346.0,,,,,,COLONIA,BOSQUE REAL I,,,,66612.0,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1172,3,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.78157258,-100.24530855,2024-05,6
6367697,19006462112002221001008202S0,OXXO SUC 50AAH ESTACION SALINAS MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,CARRETERA A SALINAS VICTORIA,OTRO(ESPECIFIQUE),MANZANA O EDIFICACIÓN CONTIGUA,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),TERRENO BALDÍO,3096.0,B,,,,,COLONIA,PRESIDENTES MUNICIPALES,,,,,19,Nuevo León,6,Apodaca,243,Entronque Laredo-Salinas Victoria                                                                             ,1100,5,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.87248367,-100.25136319,2014-12,1
6781191,19026462112003592000008202S1,OXXO SUC 50AAJ NORIA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,ACAPULCO,AVENIDA,GUADALAJARA,CALLE,MONTERREY,CALLE,MORELIA,545.0,,,,,,COLONIA,CAÑADA BLANCA 4 SECTOR,,,,,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0020,23,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.72386988,-100.19155536,2017-03,4
6373611,19026462112002561001008202S7,OXXO SUC 50AAL TOLTECA MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,TOLTECA,AVENIDA,LAS TORRES,CALLE,3,AVENIDA,LAS QUINTAS,800.0,,,,,,COLONIA,TOLTECA,,,,67170.0,19,Nuevo León,26,Guadalupe,1,Guadalupe                                                                                                     ,0567,14,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.67283844,-100.23765564,2010-07,3
6367468,19012462112000151001008202S9,OXXO SUC 50AAT RUISENOR MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,AVENIDA,AVENIDA DE LOS RUISEÑORES,CALLE,LOS GORRIONES,CALLE,39 SUR,CALLE,34 ORIENTE,2800.0,,,,,,COLONIA,VILLAS DEL CARRIZALEJO,,,,,19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores                                                                                             ,0326,26,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.97649164,-100.15851504,2014-12,2
6370694,19039462112000291000008202S6,OXXO SUC 50AAV VALLE ALTO MTY,CADENA COMERCIAL OXXO SA DE CV,462112,Comercio al por menor en minisupers,0 a 5 personas,CALLE,CAMINO A VALLE ALTO,AVENIDA,SIERRA ALTA,AVENIDA,LOMAS DEL VALLE ALTO,PRIVADA,LOMAS,0.0,SN,,,,,COLONIA,LA ESTANZUELA,,,,64988.0,19,Nuevo León,39,Monterrey,1,Monterrey                                                                                                     ,2947,10,,ATENCIONCLIENTES@OXXO.COM,WWW.OXXO.COM,Fijo,25.58215697,-100.25723172,2010-07,1
